OID_,block_vtda,state,Shape_Length,Shape_Area,ID,OBJECTID,Join_Count,TARGET_FID,ID_1,DISTRICT,POPULATION,sld_u22,Shape_Length_1,Shape_Area_1
746,35009000014,35,0.036460134224431,0.000078650295500,745,746,1,746,40,7,51810,35007,9.772663765317487,1.991441983102002
747,35009000015,35,0.049970566740444,0.000119563729500,746,747,1,747,40,7,51810,35007,9.772663765317487,1.991441983102002
748,35009000016,35,1.472533040194512,0.043006962800000,747,748,1,748,40,7,51810,35007,9.772663765317487,1.991441983102002
749,35009000017,35,0.048988870256125,0.000122474583500,748,749,1,749,40,7,51810,35007,9.772663765317487,1.991441983102002
750,35009000018,35,0.128402407591412,0.000766365270500,749,750,1,750,40,7,51810,35007,9.772663765317487,1.991441983102002
751,35009000019,35,0.051100488500953,0.000136431690500,750,751,1,751,40,7,51810,35007,9.772663765317487,1.991441983102002
752,35009000020,35,0.046908067767913,0.000128936679000,751,752,1,752,40,7,51810,35007,9.772663765317487,1.991441983102002
753,35009000021,35,0.034507013354843,0.000073697606500,752,753,1,753,40,7,51810,35007,9.772663765317487,1.991441983102002
754,35009000022,35,0.032333031473110,0.000064603815500,753,754,1,754,40,7,51810,35007,9.772663765317487,1.991441983102002
755,35009000023,35,0.046761681120462,0.000128157211000,754,755,1,755,40,7,51810,35007,9.772663765317487,1.991441983102002
756,35009000024,35,0.100489454458210,0.000385250731000,755,756,1,756,40,7,51810,35007,9.772663765317487,1.991441983102002
757,35009000025,35,0.043860317615911,0.000101928604500,756,757,1,757,40,7,51810,35007,9.772663765317487,1.991441983102002
758,35009000026,35,0.051249280600706,0.000139213214500,757,758,1,758,40,7,51810,35007,9.772663765317487,1.991441983102002
759,35009000027,35,0.109001226429406,0.000440999909500,758,759,1,759,40,7,51810,35007,9.772663765317487,1.991441983102002
760,35009000028,35,0.145685820243198,0.001036559057500,759,760,1,760,20,27,51855,35027,7.436889314419262,2.347302385567501
761,35009000029,35,0.263405760343219,0.002399294151001,760,761,1,761,20,27,51855,35027,7.436889314419262,2.347302385567501
762,35009000030,35,0.395287922227902,0.007965099509001,761,762,1,762,20,27,51855,35027,7.436889314419262,2.347302385567501
763,35009000031,35,0.233160009033921,0.002541931997000,762,763,1,763,20,27,51855,35027,7.436889314419262,2.347302385567501
764,35009000032,35,0.032357786998240,0.000064609423500,763,764,1,764,40,7,51810,35007,9.772663765317487,1.991441983102002
765,35009000033,35,0.432324306999414,0.010837834077501,764,765,1,765,20,27,51855,35027,7.436889314419262,2.347302385567501
766,35009000034,35,0.784117340715160,0.021635106698501,765,766,1,766,40,7,51810,35007,9.772663765317487,1.991441983102002
767,35009000035,35,0.549699604617250,0.009732496398499,766,767,1,767,40,7,51810,35007,9.772663765317487,1.991441983102002
768,35009000036,35,0.801607736502592,0.023143405664998,767,768,1,768,20,27,51855,35027,7.436889314419262,2.347302385567501
769,35009000037,35,0.054145785602377,0.000137746364000,768,769,1,769,40,7,51810,35007,9.772663765317487,1.991441983102002
770,35009000038,35,0.049886533581065,0.000127812811000,769,770,1,770,40,7,51810,35007,9.772663765317487,1.991441983102002
771,35009000039,35,0.050099884846246,0.000129174834000,770,771,1,771,40,7,51810,35007,9.772663765317487,1.991441983102002
772,35009000040,35,0.050170705826232,0.000124536555000,771,772,1,772,40,7,51810,35007,9.772663765317487,1.991441983102002
773,35009000041,35,0.030257607649404,0.000055647404500,772,773,1,773,40,7,51810,35007,9.772663765317487,1.991441983102002
774,35009000042,35,0.050238277530775,0.000128548115000,773,774,1,774,40,7,51810,35007,9.772663765317487,1.991441983102002
775,35011000001,35,2.850669876462991,0.376430613202000,774,775,1,775,20,27,51855,35027,7.436889314419262,2.347302385567501
776,35011000002,35,1.941223773900782,0.119706865619501,775,776,1,776,20,27,51855,35027,7.436889314419262,2.347302385567501
777,35011000003,35,1.611490037466035,0.093056537483501,776,777,1,777,20,27,51855,35027,7.436889314419262,2.347302385567501
778,35011000004,35,0.307469068271203,0.003150029848000,777,778,1,778,20,27,51855,35027,7.436889314419262,2.347302385567501
779,35013000001,35,0.577153059287878,0.011111576424500,778,779,1,779,30,36,51075,35036,2.593056407931589,0.095998433281499
780,35013000002,35,0.153151998302240,0.000703976592500,779,780,1,780,30,36,51075,35036,2.593056407931589,0.095998433281499
781,35013000003,35,1.402524968327087,0.069204715520500,780,781,1,781,29,35,51861,35035,16.664763952055100,5.245034475023998
782,35013000004,35,0.142284004552657,0.000701536825500,781,782,1,782,30,36,51075,35036,2.593056407931589,0.095998433281499
783,35013000005,35,0.266456538136768,0.003564305569001,782,783,1,783,29,35,51861,35035,16.664763952055100,5.245034475023998
784,35013000006,35,1.325946398269360,0.078180153883502,783,784,1,784,31,37,49392,35037,1.742829574159916,0.099679250270502
785,35013000007,35,0.120447477755665,0.000744380825000,784,785,1,785,32,38,49591,35038,2.686398101231707,0.304905118362999
786,35013000008,35,0.250486675790572,0.001795853876000,785,786,1,786,32,38,49591,35038,2.686398101231707,0.304905118362999
787,35013000009,35,0.169530432681556,0.001347242080000,786,787,1,787,32,38,49591,35038,2.686398101231707,0.304905118362999
788,35013000010,35,0.093189336217327,0.000409324018000,787,788,1,788,32,38,49591,35038,2.686398101231707,0.304905118362999
789,35013000011,35,0.127477884414909,0.000472343654499,788,789,1,789,25,31,51414,35031,2.407662303760547,0.050470494798997
790,35013000012,35,0.154220676704297,0.001322024817000,789,790,1,790,25,31,51414,35031,2.407662303760547,0.050470494798997
791,35013000013,35,0.040610659037663,0.000073974438000,790,791,1,791,25,31,51414,35031,2.407662303760547,0.050470494798997
792,35013000014,35,1.144229202381933,0.016872657050001,791,792,1,792,32,38,49591,35038,2.686398101231707,0.304905118362999
793,35013000015,35,0.335786994205239,0.002571029489500,792,793,1,793,25,31,51414,35031,2.407662303760547,0.050470494798997
794,35013000016,35,2.249906171209660,0.195721695462498,793,794,1,794,32,38,49591,35038,2.686398101231707,0.304905118362999
795,35013000017,35,0.289544190063067,0.003234049072500,794,795,1,795,32,38,49591,35038,2.686398101231707,0.304905118362999
796,35013000018,35,0.102957050115870,0.000468846593500,795,796,1,796,32,38,49591,35038,2.686398101231707,0.304905118362999
797,35013000019,35,1.164629803034336,0.038492071061000,796,797,1,797,32,38,49591,35038,2.686398101231707,0.304905118362999
798,35013000020,35,0.064674502094428,0.000175842666500,797,798,1,798,30,36,51075,35036,2.593056407931589,0.095998433281499
799,35013000021,35,0.107984473685783,0.000380771146000,798,799,1,799,29,35,51861,35035,16.664763952055100,5.245034475023998
800,35013000022,35,0.074455641223391,0.000244783101500,799,800,1,800,30,36,51075,35036,2.593056407931589,0.095998433281499
801,35013000023,35,0.052049613768289,0.000144303016500,800,801,1,801,32,38,49591,35038,2.686398101231707,0.304905118362999
802,35013000024,35,0.051880300236234,0.000100540599500,801,802,1,802,30,36,51075,35036,2.593056407931589,0.095998433281499
803,35013000025,35,0.024741626191345,0.000035352664000,802,803,1,803,30,36,51075,35036,2.593056407931589,0.095998433281499
804,35013000026,35,0.026697124463024,0.000039487252000,803,804,1,804,31,37,49392,35037,1.742829574159916,0.099679250270502
805,35013000027,35,0.036675647937672,0.000054579733000,804,805,1,805,31,37,49392,35037,1.742829574159916,0.099679250270502
806,35013000028,35,0.039408748411538,0.000064823610000,805,806,1,806,31,37,49392,35037,1.742829574159916,0.099679250270502
807,35013000029,35,0.031651588171516,0.000057165356500,806,807,1,807,30,36,51075,35036,2.593056407931589,0.095998433281499
808,35013000030,35,0.040006236014400,0.000054331857500,807,808,1,808,30,36,51075,35036,2.593056407931589,0.095998433281499
809,35013000031,35,0.031544336522956,0.000060622777000,808,809,1,809,32,38,49591,35038,2.686398101231707,0.304905118362999
810,35013000032,35,0.025106851532843,0.000032768498000,809,810,1,810,30,36,51075,35036,2.593056407931589,0.095998433281499
811,35013000033,35,0.040734902926411,0.000095509481500,810,811,1,811,30,36,51075,35036,2.593056407931589,0.095998433281499
812,35013000034,35,0.038918024480491,0.000080585235500,811,812,1,812,30,36,51075,35036,2.593056407931589,0.095998433281499
813,35013000035,35,0.044614888585526,0.000055332206000,812,813,1,813,30,36,51075,35036,2.593056407931589,0.095998433281499
814,35013000036,35,0.039854101055447,0.000049063948000,813,814,1,814,30,36,51075,35036,2.593056407931589,0.095998433281499
815,35013000037,35,0.036325276658856,0.000068633907500,814,815,1,815,32,38,49591,35038,2.686398101231707,0.304905118362999
816,35013000038,35,0.088841417379100,0.000374407799000,815,816,1,816,32,38,49591,35038,2.686398101231707,0.304905118362999
817,35013000039,35,0.044647697619687,0.000118346123000,816,817,1,817,32,38,49591,35038,2.686398101231707,0.304905118362999
818,35013000040,35,0.115308867538187,0.000398766205000,817,818,1,818,32,38,49591,35038,2.686398101231707,0.304905118362999
819,35013000041,35,0.042954581814265,0.000080245299000,818,819,1,819,30,36,51075,35036,2.593056407931589,0.095998433281499
820,35013000042,35,0.027446091372680,0.000044768674000,819,820,1,820,30,36,51075,35036,2.593056407931589,0.095998433281499
821,35013000043,35,0.036121821637169,0.000056107794000,820,821,1,821,30,36,51075,35036,2.593056407931589,0.095998433281499
822,35013000044,35,0.036836423097305,0.000042929933500,821,822,1,822,30,36,51075,35036,2.593056407931589,0.095998433281499
823,35013000045,35,0.026055387269902,0.000034536179000,822,823,1,823,31,37,49392,35037,1.742829574159916,0.099679250270502
824,35013000046,35,0.028044730464364,0.000030644887000,823,824,1,824,31,37,49392,35037,1.742829574159916,0.099679250270502
825,35013000047,35,0.030458976378982,0.000051431206000,824,825,1,825,31,37,49392,35037,1.742829574159916,0.099679250270502
826,35013000048,35,0.058181990523486,0.000123327373500,825,826,1,826,30,36,51075,35036,2.593056407931589,0.095998433281499
827,35013000049,35,0.046896012647067,0.000094080959000,826,827,1,827,32,38,49591,35038,2.686398101231707,0.304905118362999
828,35013000050,35,0.023602256397900,0.000030929654000,827,828,1,828,31,37,49392,35037,1.742829574159916,0.099679250270502
829,35013000051,35,0.025123371066543,0.000033935241000,828,829,1,829,31,37,49392,35037,1.742829574159916,0.099679250270502
830,35013000052,35,0.040149063584398,0.000066328413000,829,830,1,830,31,37,49392,35037,1.742829574159916,0.099679250270502
831,35013000053,35,0.048644505416318,0.000068586358500,830,831,1,831,32,38,49591,35038,2.686398101231707,0.304905118362999
832,35013000054,35,0.100463561721736,0.000291719930000,831,832,1,832,32,38,49591,35038,2.686398101231707,0.304905118362999
833,35013000055,35,0.060800352661019,0.000190686118500,832,833,1,833,32,38,49591,35038,2.686398101231707,0.304905118362999
834,35013000056,35,0.060429247916783,0.000140721263500,833,834,1,834,32,38,49591,35038,2.686398101231707,0.304905118362999
835,35013000057,35,0.073170894056561,0.000219808634000,834,835,1,835,32,38,49591,35038,2.686398101231707,0.304905118362999
836,35013000058,35,0.040184350347990,0.000075798222000,835,836,1,836,32,38,49591,35038,2.686398101231707,0.304905118362999
837,35013000059,35,0.055208426730866,0.000130014613000,836,837,1,837,31,37,49392,35037,1.742829574159916,0.099679250270502
838,35013000060,35,0.556995801249258,0.010671545860500,837,838,1,838,30,36,51075,35036,2.593056407931589,0.095998433281499
839,35013000061,35,0.068041169862120,0.000149317501500,838,839,1,839,30,36,51075,35036,2.593056407931589,0.095998433281499
840,35013000062,35,0.065675925455504,0.000245279717000,839,840,1,840,29,35,51861,35035,16.664763952055100,5.245034475023998
841,35013000063,35,0.295167619196185,0.002416200428000,840,841,1,841,30,36,51075,35036,2.593056407931589,0.095998433281499
842,35013000064,35,2.275243191289870,0.211694162677501,841,842,1,842,29,35,51861,35035,16.664763952055100,5.245034475023998
843,35013000065,35,0.252881526595436,0.002734853639500,842,843,1,843,29,35,51861,35035,16.664763952055100,5.245034475023998
844,35013000066,35,0.231547604445869,0.002166958231000,843,844,1,844,29,35,51861,35035,16.664763952055100,5.245034475023998
845,35013000067,35,0.071906519352718,0.000208093210500,844,845,1,845,31,37,49392,35037,1.742829574159916,0.099679250270502
846,35013000068,35,0.043642759240174,0.000095409804000,845,846,1,846,31,37,49392,35037,1.742829574159916,0.099679250270502
847,35013000069,35,0.029865257904243,0.000054362526000,846,847,1,847,31,37,49392,35037,1.742829574159916,0.099679250270502
848,35013000070,35,0.029204830384281,0.000033764350000,847,848,1,848,31,37,49392,35037,1.742829574159916,0.099679250270502
849,35013000071,35,0.030653588819119,0.000045663828000,848,849,1,849,31,37,49392,35037,1.742829574159916,0.099679250270502
850,35013000072,35,0.042420729585837,0.000070320859000,849,850,1,850,31,37,49392,35037,1.742829574159916,0.099679250270502
851,35013000073,35,0.081292807362648,0.000217066794500,850,851,1,851,31,37,49392,35037,1.742829574159916,0.099679250270502
852,35013000074,35,0.519475728505462,0.013380737055998,851,852,1,852,25,31,51414,35031,2.407662303760547,0.050470494798997
853,35013000075,35,0.248781499413297,0.003060197729000,852,853,1,853,25,31,51414,35031,2.407662303760547,0.050470494798997
854,35013000076,35,0.175106479689527,0.001231603948000,853,854,1,854,25,31,51414,35031,2.407662303760547,0.050470494798997
855,35013000077,35,0.167519882235889,0.001065756440500,854,855,1,855,31,37,49392,35037,1.742829574159916,0.099679250270502
856,35013000078,35,0.056582313661735,0.000160279131500,855,856,1,856,32,38,49591,35038,2.686398101231707,0.304905118362999
857,35013000079,35,0.190499198646258,0.001704493515500,856,857,1,857,32,38,49591,35038,2.686398101231707,0.304905118362999
858,35013000080,35,0.035989517366806,0.000047856526000,857,858,1,858,25,31,51414,35031,2.407662303760547,0.050470494798997
859,35013000081,35,0.218759450084187,0.001307230355000,858,859,1,859,25,31,51414,35031,2.407662303760547,0.050470494798997
860,35013000082,35,0.901412035072015,0.032976913799000,859,860,1,860,32,38,49591,35038,2.686398101231707,0.304905118362999
861,35013000083,35,0.043845696266928,0.000110354147000,860,861,1,861,30,36,51075,35036,2.593056407931589,0.095998433281499
862,35013000084,35,0.060758122139427,0.000234902794000,861,862,1,862,30,36,51075,35036,2.593056407931589,0.095998433281499
863,35013000085,35,0.081585275982049,0.000317524337000,862,863,1,863,30,36,51075,35036,2.593056407931589,0.095998433281499
864,35013000086,35,0.088449107376926,0.000429256070000,863,864,1,864,30,36,51075,35036,2.593056407931589,0.095998433281499
865,35013000087,35,0.073321883212218,0.000310232875000,864,865,1,865,30,36,51075,35036,2.593056407931589,0.095998433281499
866,35013000088,35,0.101106499553084,0.000365561687500,865,866,1,866,30,36,51075,35036,2.593056407931589,0.095998433281499
867,35013000089,35,0.045031328173759,0.000069235022500,866,867,1,867,30,36,51075,35036,2.593056407931589,0.095998433281499
868,35013000090,35,0.040640313581731,0.000086073471500,867,868,1,868,30,36,51075,35036,2.593056407931589,0.095998433281499
869,35013000091,35,0.039094931554351,0.000063610440500,868,869,1,869,31,37,49392,35037,1.742829574159916,0.099679250270502
870,35013000092,35,0.022889647484131,0.000029466415000,869,870,1,870,30,36,51075,35036,2.593056407931589,0.095998433281499
871,35013000093,35,0.043354693825364,0.000070159061500,870,871,1,871,30,36,51075,35036,2.593056407931589,0.095998433281499
872,35013000094,35,0.031077336002142,0.000055755291000,871,872,1,872,30,36,51075,35036,2.593056407931589,0.095998433281499
873,35013000095,35,1.144973030038034,0.037155316522000,872,873,1,873,30,36,51075,35036,2.593056407931589,0.095998433281499
874,35013000096,35,0.323446748437217,0.002932020389500,873,874,1,874,32,38,49591,35038,2.686398101231707,0.304905118362999
