geoid,block_vtda,total
350319457021290,35031000025,7
350319457021291,35031000025,3
350319457021292,35031000025,47
350319457021293,35031000022,0
350319457021294,35031000025,2
350319457021295,35031000025,13
350319457021296,35031000065,10
350319457021297,35031000022,0
350319460011000,35031000016,12
350319460011001,35031000016,0
350319460011002,35031000016,0
350319460011003,35031000016,10
350319460011004,35031000016,0
350319460011005,35031000016,0
350319460011006,35031000016,11
350319460011007,35031000016,16
350319460011008,35031000016,6
350319460011009,35031000016,22
350319460011010,35031000016,13
350319460011011,35031000016,0
350319460011012,35031000016,4
350319460011013,35031000016,21
350319460011014,35031000016,7
350319460011015,35031000016,7
350319460011016,35031000016,13
350319460011017,35031000016,0
350319460011018,35031000016,43
350319460011019,35031000052,0
350319460011020,35031000052,0
350319460011021,35031000016,0
350319460011022,35031000052,156
350319460011023,35031000052,19
350319460011024,35031000052,0
350319460011025,35031000052,21
350319460011026,35031000052,0
350319460011027,35031000052,16
350319460011028,35031000016,43
350319460011029,35031000016,26
350319460011030,35031000016,21
350319460011031,35031000016,30
350319460011032,35031000016,31
350319460011033,35031000016,1
350319460011034,35031000052,46
350319460011035,35031000052,25
350319460011036,35031000052,10
350319460011037,35031000052,28
350319460011038,35031000052,3
350319460011039,35031000052,2
350319460011040,35031000052,12
350319460011041,35031000017,6
350319460011042,35031000016,25
350319460011043,35031000016,13
350319460011044,35031000016,7
350319460011045,35031000016,24
350319460011046,35031000016,5
350319460011047,35031000016,0
350319460011048,35031000016,16
350319460011049,35031000016,7
350319460011050,35031000016,29
350319460011051,35031000016,1
350319460011052,35031000016,14
350319460011053,35031000016,9
350319460011054,35031000016,9
350319460011055,35031000016,8
350319460011056,35031000052,0
350319460011057,35031000052,7
350319460011058,35031000052,0
350319460011059,35031000052,0
350319460011060,35031000053,0
350319460011061,35031000052,0
350319460011062,35031000052,18
350319460011063,35031000016,0
350319460011064,35031000016,0
350319460011065,35031000052,0
350319460011066,35031000052,0
350319460011067,35031000052,19
350319460011068,35031000052,0
350319460011069,35031000052,7
350319460011070,35031000052,0
350319460011071,35031000052,0
350319460011072,35031000052,0
350319460011073,35031000052,0
350319460011074,35031000052,0
350319460011075,35031000052,0
350319460011076,35031000016,8
350319460011077,35031000052,2
350319460011078,35031000052,0
350319460011079,35031000017,3
350319460011080,35031000017,0
350319460011081,35031000017,88
350319460011082,35031000017,20
350319460011083,35031000017,0
350319460011084,35031000017,29
350319460011085,35031000017,7
350319460011086,35031000017,91
350319460011087,35031000017,70
350319460011088,35031000017,24
350319460011089,35031000017,0
350319460011090,35031000017,0
350319460011091,35031000017,0
350319460011092,35031000017,0
350319460011093,35031000017,0
350319460011094,35031000017,0
350319460011095,35031000016,11
350319460011096,35031000016,0
350319460011097,35031000016,1
350319460011098,35031000016,31
350319460011099,35031000016,25
350319460011100,35031000016,52
350319460011101,35031000016,9
350319460011102,35031000016,8
350319460011103,35031000016,3
350319460011104,35031000016,8
350319460011105,35031000016,27
350319460011106,35031000016,47
350319460011107,35031000016,19
350319460011108,35031000016,4
350319460011109,35031000016,8
350319460011110,35031000017,7
350319460011111,35031000017,2
350319460011112,35031000016,43
350319460011113,35031000016,4
350319460011114,35031000016,12
350319460012000,35031000016,0
350319460012001,35031000016,128
350319460012002,35031000016,29
350319460012003,35031000016,12
350319460012004,35031000016,16
350319460012005,35031000017,88
350319460012006,35031000017,60
350319460012007,35031000017,0
350319460012008,35031000017,38
350319460012009,35031000017,0
350319460012010,35031000017,4
350319460012011,35031000017,19
350319460012012,35031000017,0
350319460012013,35031000016,0
350319460012014,35031000017,13
350319460012015,35031000017,32
350319460012016,35031000017,41
350319460012017,35031000017,24
350319460012018,35031000017,10
350319460012019,35031000017,22
350319460012020,35031000017,20
350319460012021,35031000017,0
350319460012022,35031000017,0
350319460012023,35031000017,4
350319460012024,35031000017,26
350319460012025,35031000017,5
350319460012026,35031000017,0
350319460012027,35031000017,39
350319460012028,35031000017,6
350319460012029,35031000017,0
350319460012030,35031000017,71
350319460012031,35031000017,11
350319460012032,35031000017,54
350319460012033,35031000017,59
350319460012034,35031000017,11
350319460012035,35031000017,15
350319460012036,35031000017,13
350319460012037,35031000017,19
350319460012038,35031000017,24
350319460012039,35031000017,4
350319460012040,35031000017,0
350319460012041,35031000017,1
350319460012042,35031000017,12
350319460012043,35031000017,10
350319460012044,35031000017,8
350319460012045,35031000017,0
350319460012046,35031000017,0
350319460012047,35031000017,0
350319460012048,35031000017,0
350319460012049,35031000017,0
350319460021000,35031000014,0
350319460021001,35031000014,7
350319460021002,35031000014,0
350319460021003,35031000014,0
350319460021004,35031000014,0
350319460021005,35031000014,68
350319460021006,35031000014,1
350319460021007,35031000014,53
350319460021008,35031000014,3
350319460021009,35031000014,18
350319460021010,35031000014,0
350319460021011,35031000014,0
350319460021012,35031000014,0
350319460021013,35031000014,21
350319460021014,35031000017,0
350319460021015,35031000017,0
350319460021016,35031000017,16
350319460021017,35031000017,13
350319460021018,35031000017,12
350319460021019,35031000017,15
350319460021020,35031000017,2
350319460021021,35031000017,4
350319460021022,35031000017,16
350319460021023,35031000017,0
350319460021024,35031000017,0
350319460021025,35031000017,11
350319460021026,35031000017,0
350319460021027,35031000017,6
350319460021028,35031000017,0
350319460021029,35031000017,0
350319460021030,35031000017,0
350319460021031,35031000017,4
350319460021032,35031000017,10
350319460021033,35031000017,0
350319460021034,35031000017,11
350319460021035,35031000014,0
350319460021036,35031000017,0
350319460021037,35031000017,10
350319460021038,35031000017,0
350319460021039,35031000017,9
350319460021040,35031000017,28
350319460021041,35031000017,0
350319460021042,35031000014,0
350319460021043,35031000014,32
350319460021044,35031000014,0
350319460021045,35031000014,4
350319460021046,35031000014,20
350319460021047,35031000014,8
350319460021048,35031000014,1
350319460021049,35031000017,0
350319460021050,35031000014,9
350319460021051,35031000014,7
350319460021052,35031000014,13
350319460021053,35031000014,34
350319460021054,35031000014,5
350319460021055,35031000014,0
350319460021056,35031000014,9
350319460021057,35031000014,25
350319460021058,35031000014,3
350319460021059,35031000014,0
350319460021060,35031000014,0
350319460021061,35031000014,0
350319460021062,35031000014,0
350319460021063,35031000014,0
350319460021064,35031000014,30
350319460021065,35031000014,29
350319460021066,35031000014,27
350319460021067,35031000014,14
350319460021068,35031000014,0
350319460021069,35031000014,17
350319460021070,35031000014,76
350319460021071,35031000014,11
350319460021072,35031000014,0
350319460021073,35031000014,23
350319460021074,35031000014,44
350319460021075,35031000014,0
350319460021076,35031000014,6
350319460021077,35031000014,16
350319460021078,35031000014,0
350319460021079,35031000014,0
350319460021080,35031000014,0
350319460021081,35031000014,0
350319460021082,35031000014,3
350319460021083,35031000014,14
350319460021084,35031000014,27
350319460021085,35031000014,10
350319460021086,35031000014,21
350319460021087,35031000014,37
350319460021088,35031000014,0
350319460021089,35031000014,28
350319460021090,35031000014,42
350319460021091,35031000014,0
350319460021092,35031000014,0
350319460021093,35031000014,17
350319460021094,35031000014,0
350319460021095,35031000014,0
350319460021096,35031000014,0
350319460021097,35031000014,16
350319460021098,35031000017,0
350319460021099,35031000014,0
350319460021100,35031000014,0
350319460021101,35031000014,0
350319460021102,35031000014,0
350319460021103,35031000014,0
350319460021104,35031000017,10
350319460021105,35031000017,15
350319460021106,35031000017,17
350319460021107,35031000017,0
350319460021108,35031000017,0
350319460021109,35031000017,12
350319460021110,35031000017,24
350319460021111,35031000017,0
350319460021112,35031000017,0
350319460021113,35031000017,0
350319460021114,35031000017,31
350319460021115,35031000017,6
350319460021116,35031000017,17
350319460021117,35031000017,28
350319460021118,35031000017,0
350319460021119,35031000017,0
350319460021120,35031000014,12
350319460021121,35031000014,10
350319460021122,35031000014,10
350319460021123,35031000014,27
350319460021124,35031000014,11
350319460021125,35031000014,12
350319460021126,35031000014,26
350319460021127,35031000014,6
350319460021128,35031000014,21
350319460021129,35031000017,0
350319460021130,35031000017,8
350319460021131,35031000014,0
350319460021132,35031000014,7
350319460021133,35031000017,0
350319460021134,35031000017,0
350319460021135,35031000017,9
350319460021136,35031000014,6
350319460021137,35031000014,0
350319460021138,35031000017,0
350319460021139,35031000017,0
350319460021140,35031000017,0
350319460021141,35031000017,0
350319460021142,35031000014,0
350319460021143,35031000017,9
350319460021144,35031000014,0
350319460031000,35031000014,0
350319460031001,35031000014,0
350319460031002,35031000014,0
350319460031003,35031000014,11
350319460031004,35031000014,0
350319460031005,35031000014,0
350319460031006,35031000014,10
350319460031007,35031000014,2
350319460031008,35031000014,0
350319460031009,35031000014,0
350319460031010,35031000014,0
350319460031011,35031000014,2
350319460031012,35031000014,0
350319460031013,35031000014,5
350319460031014,35031000014,0
350319460031015,35031000014,10
350319460031016,35031000014,0
350319460031017,35031000014,0
350319460031018,35031000014,0
350319460031019,35031000014,5
350319460031020,35031000014,0
350319460031021,35031000014,0
350319460031022,35031000014,0
350319460031023,35031000014,0
350319460031024,35031000014,0
350319460031025,35031000014,16
350319460031026,35031000014,0
350319460031027,35031000014,0
350319460031028,35031000014,0
350319460031029,35031000014,0
350319460031030,35031000014,0
350319460031031,35031000014,0
350319460031032,35031000014,0
350319460031033,35031000015,0
350319460031034,35031000014,3
350319460031035,35031000014,0
350319460031036,35031000014,16
350319460031037,35031000014,0
350319460031038,35031000015,0
